id	Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
line341	GOTERM_BP_FAT	GO:0009890~negative regulation of biosynthetic process	80	8.705114255	0.087854907	HIST4H4, NIF3L1, TSG101, CNOT2, ZNF12, SYNCRIP, ZNF675, ZNF254, CBX5, SSX4B, PGP, CDC45, CDKN2A, HSF1, TARDBP, POU4F2, OLIG2, NR2F2, TWIST2, MT3, NFX1, ZNF281, SP100, ARID5B, RELA, SF1, UBE2I, INHA, PKIA, CDK5, MXD3, PURB, HNRNPU, HOXD9, EIF4A3, PFDN5, GRM7, SIX1, TXN, ZNF431, CUX2, LIMS1, CAV1, EID2, TNRC18, USP2, GLIS1, MST1, TRIM13, POU1F1, CCL4, ITM2C, PRDM13, ANKRD33, MEIS2, HAND1, MEG3, CC2D1B, FOXD1, TERF1, DMBX1, AEBP2, ESRRA, RFX5, TAF7, SIRT5, EPRS, ILF3, SOD1, SMC3, FOXP2, HDAC5, TSC1, SFRP1, LTB4R2, USP47, EIF4E2, DNAJB6, VLDLR, ADAR	754	1504	16650	1.174586602	1	0.910957717	83.28790953
line342	GOTERM_CC_FAT	GO:0016469~proton-transporting two-sector ATPase complex	6	0.652883569	0.088217879	ATP5F1, ATP6V1G3, ATP6V1G1, ATP6V1B1, ATP5G3, ATP5J	679	51	14527	2.517023304	1	0.995414983	75.52687548
line343	GOTERM_BP_FAT	GO:1902532~negative regulation of intracellular signal transduction	28	3.046789989	0.088333389	CAV3, CAV1, MCL1, PKHD1, ZNF675, LRRC15, LIF, RASAL1, LRRTM3, PPP2CB, TAF9, RTN4RL2, CDK5RAP3, THBS1, RELA, ADIPOR1, PRKCD, ARRB2, TSC1, SFRP1, CD300A, RASSF2, USP47, PTPN1, SYNGAP1, PDCD6, DUSP8, ZNF385A	754	454	16650	1.361899531	1	0.911268278	83.45764382
line344	GOTERM_BP_FAT	GO:0044343~canonical Wnt signaling pathway involved in regulation of type B pancreatic cell proliferation	2	0.217627856	0.088407723	SFRP1, WNT3A	754	2	16650	22.08222812	1	0.910547222	83.48386561
line345	GOTERM_BP_FAT	GO:0050992~dimethylallyl diphosphate biosynthetic process	2	0.217627856	0.088407723	IDI2, IDI1	754	2	16650	22.08222812	1	0.910547222	83.48386561
line346	GOTERM_BP_FAT	GO:2000079~regulation of canonical Wnt signaling pathway involved in controlling type B pancreatic cell proliferation	2	0.217627856	0.088407723	SFRP1, WNT3A	754	2	16650	22.08222812	1	0.910547222	83.48386561
line347	GOTERM_BP_FAT	GO:0050993~dimethylallyl diphosphate metabolic process	2	0.217627856	0.088407723	IDI2, IDI1	754	2	16650	22.08222812	1	0.910547222	83.48386561
line348	GOTERM_BP_FAT	GO:0071231~cellular response to folic acid	2	0.217627856	0.088407723	FOLR2, FOLR1	754	2	16650	22.08222812	1	0.910547222	83.48386561
line349	KEGG_PATHWAY	hsa00340:Histidine metabolism	4	0.435255713	0.088560631	AMDHD1, CNDP1, HDC, ALDH2	322	23	6910	3.732109101	1	0.990486622	70.04310725
line350	KEGG_PATHWAY	hsa03060:Protein export	4	0.435255713	0.088560631	SEC11C, SEC11A, SRP72, SRP19	322	23	6910	3.732109101	1	0.990486622	70.04310725
line351	GOTERM_BP_FAT	GO:0050821~protein stabilization	11	1.19695321	0.088933124	CDKN2A, TSC1, A1CF, ATP1B2, USP2, RASSF2, TAF9, PRKCD, USP33, CPN2, MT3	754	136	16650	1.786062568	1	0.910978198	83.66808234
line352	GOTERM_MF_FAT	GO:0004452~isopentenyl-diphosphate delta-isomerase activity	2	0.217627856	0.089025182	IDI2, IDI1	706	2	15478	21.92351275	1	0.914761135	78.16215673
line353	GOTERM_MF_FAT	GO:0003994~aconitate hydratase activity	2	0.217627856	0.089025182	ACO2, ACO1	706	2	15478	21.92351275	1	0.914761135	78.16215673
line354	GOTERM_MF_FAT	GO:0061714~folic acid receptor activity	2	0.217627856	0.089025182	FOLR2, FOLR1	706	2	15478	21.92351275	1	0.914761135	78.16215673
line355	GOTERM_BP_FAT	GO:0006672~ceramide metabolic process	8	0.870511425	0.089734651	ST6GALNAC5, TNFRSF1A, P2RX1, PLA2G6, NEU1, ST8SIA3, ST8SIA2, PRKCD	754	85	16650	2.078327352	1	0.9120965	83.94536427
line356	GOTERM_BP_FAT	GO:0070125~mitochondrial translational elongation	8	0.870511425	0.089734651	MRPS26, MRPL41, MRPL28, MRPS22, TSFM, MRPL49, MRPL37, MRPL35	754	85	16650	2.078327352	1	0.9120965	83.94536427
line357	GOTERM_BP_FAT	GO:0043154~negative regulation of cysteine-type endopeptidase activity involved in apoptotic process	8	0.870511425	0.089734651	ARRB2, VIL1, BIRC7, USP47, TNFSF14, THBS1, DNAJB6, MT3	754	85	16650	2.078327352	1	0.9120965	83.94536427
line358	GOTERM_BP_FAT	GO:0009991~response to extracellular stimulus	27	2.937976061	0.089760748	CAV1, PFKFB1, GAST, GLRX2, ACVR1C, FOLR2, HSF1, FOLR1, NMUR2, OXCT1, GNPAT, CD4, C2, USP33, MT3, CYP1A1, RELA, SIRT5, SOD1, ABCG5, SSTR3, TSC1, SFRP1, WNT9B, AVPR1A, PYY2, TPH2	754	435	16650	1.370621056	1	0.911266937	83.95431678
line359	GOTERM_BP_FAT	GO:1901657~glycosyl compound metabolic process	27	2.937976061	0.089760748	UQCRC2, MOCOS, UQCRC1, NDUFB9, PFKFB1, COX7B, SLC26A1, ATP6V1B1, ATP5G3, SDHAF2, AKR1C4, NT5E, DCAKD, ATP5J, ERH, KLB, NDUFA6, ATP5F1, AK2, COQ9, DGUOK, NDUFC1, PRPSAP2, MTRR, PDCL3, SDHD, DUT	754	435	16650	1.370621056	1	0.911266937	83.95431678
line360	GOTERM_BP_FAT	GO:0010769~regulation of cell morphogenesis involved in differentiation	22	2.39390642	0.090392906	HPN, LIMS1, NRP1, WNT3A, ADIPOR1, CDK5, SDHAF2, CORO1C, LIF, PPP1R9A, UNC13D, FGA, SFRP1, SEMA3G, CNTN2, WNT9B, ROBO2, CUX2, SYNGAP1, EPYC, ISLR2, MT3	754	339	16650	1.433064952	1	0.911953533	84.16973681
line361	GOTERM_BP_FAT	GO:0021515~cell differentiation in spinal cord	6	0.652883569	0.090475199	WNT1, WNT3A, GDPD5, OLIG2, HOXD10, FOXN4	754	53	16650	2.499874881	1	0.911270294	84.1975769
line362	GOTERM_BP_FAT	GO:0060079~excitatory postsynaptic potential	6	0.652883569	0.090475199	EIF4A3, PPP1R9A, NPAS4, CUX2, NRXN1, CDK5	754	53	16650	2.499874881	1	0.911270294	84.1975769
line363	GOTERM_BP_FAT	GO:0060047~heart contraction	17	1.849836779	0.090869455	CAV3, FXYD2, KCND3, CAV1, CORIN, ATP1B2, CACNG3, SOD1, TNNI3, KCNIP2, KCNJ11, GJC3, CTGF, AVPR1A, ASPH, KCNH2, HRC	754	245	16650	1.532236237	1	0.911364351	84.33031315
line364	GOTERM_BP_FAT	GO:0001932~regulation of protein phosphorylation	70	7.616974973	0.090976201	NRP1, ATP6AP2, TSG101, WNT3A, ZNF675, TERF2IP, BMP15, LRRC15, WNT1, CDKN2A, DIRAS3, HSF1, CTGF, TARDBP, CDK5RAP3, NR2F2, ANGPT4, MT3, MADD, INHA, GRM1, PKIA, PRKCD, CDK5, PDCL3, RELT, ARRB2, INHBE, TXN, WNT9B, PLA2G6, KSR1, CAV3, FGD2, CAV1, FGR, PKHD1, MST1, TRPT1, CCL4, TRIB1, LIF, HCRTR1, TNFRSF1A, FGA, LRRTM3, HRG, CD4, RTN4RL2, THBS1, HRC, KLB, FLT3, TAF7, BIRC7, SOD1, CDKN3, CORO1C, PPP1R9A, TSC1, SFRP1, EPHA8, CD300A, RASSF2, PTPN1, SYNGAP1, DUSP8, PPP2R3C, VLDLR, ADAR	754	1300	16650	1.189043052	1	0.91074559	84.36606952
line365	GOTERM_BP_FAT	GO:0030517~negative regulation of axon extension	5	0.544069641	0.091199252	NRP1, SEMA3G, WNT3A, CDK5, MT3	754	38	16650	2.905556331	1	0.910417326	84.44053467
line366	GOTERM_BP_FAT	GO:2000677~regulation of transcription regulatory region DNA binding	5	0.544069641	0.091199252	LIF, ANKRD33, HAND1, WNT3A, ZNF675	754	38	16650	2.905556331	1	0.910417326	84.44053467
line367	GOTERM_BP_FAT	GO:0001974~blood vessel remodeling	5	0.544069641	0.091199252	LIF, HOXA3, RSPO3, HRG, DBH	754	38	16650	2.905556331	1	0.910417326	84.44053467
line368	GOTERM_MF_FAT	GO:0005244~voltage-gated ion channel activity	14	1.523394995	0.091329289	KCND3, TRPM5, SCN3A, TMC1, CACNG3, KCNIP2, KCNJ11, KCNJ13, KCNK9, KCNQ3, SLC17A3, GRM7, KCNH2, SCN4A	706	189	15478	1.623963907	1	0.916138816	79.04623317
line369	GOTERM_MF_FAT	GO:0022832~voltage-gated channel activity	14	1.523394995	0.091329289	KCND3, TRPM5, SCN3A, TMC1, CACNG3, KCNIP2, KCNJ11, KCNJ13, KCNK9, KCNQ3, SLC17A3, GRM7, KCNH2, SCN4A	706	189	15478	1.623963907	1	0.916138816	79.04623317
line370	GOTERM_BP_FAT	GO:0070588~calcium ion transmembrane transport	18	1.958650707	0.091347405	CAV3, JPH3, TRPM6, TRPM5, WNT3A, CACNG3, TMC1, GRIN3A, NTSR1, CRHR1, CD19, SLC24A4, GRM7, PLA2G6, ASPH, AHNAK, HRC, PKDREJ	754	264	16650	1.505606463	1	0.909904264	84.48980904
line371	GOTERM_BP_FAT	GO:2000146~negative regulation of cell motility	16	1.741022851	0.091633743	GPR173, SP100, PADI2, ADIPOR1, TRIB1, ACVR1C, HDAC5, CORO1C, SFRP1, CD300A, SPINT2, SRGAP3, HRG, THBS1, NR2F2, ANGPT4	754	227	16650	1.556456607	1	0.909736759	84.5846236
line372	GOTERM_BP_FAT	GO:0043632~modification-dependent macromolecule catabolic process	35	3.808487486	0.092090409	CAV3, CAV1, USP2, TSG101, USP4, UBE2G2, BAP1, TRIM13, PSMA7, TRIB1, KLHL7, WNT1, CDKN2A, N4BP1, PSMB6, KBTBD4, FBXW5, PPP2CB, RNF11, TAF9, CDK5RAP3, PSMD5, USP33, UBE2A, UBE2I, PDCL3, RNF7, ARRB2, PSME2, PSMA3, USP47, BUB1B, FAF2, FBXO15, USP26	754	593	16650	1.303335555	1	0.909992318	84.73470141
line373	GOTERM_BP_FAT	GO:0042119~neutrophil activation	4	0.435255713	0.092225604	CD300A, VAMP2, PRKCD, PTAFR	754	24	16650	3.680371353	1	0.909453052	84.77886513
line374	GOTERM_BP_FAT	GO:0051100~negative regulation of binding	11	1.19695321	0.09227751	EIF4A3, CAV1, ANKRD33, SP100, TMC8, HAND1, ARRB2, ZNF675, MAPRE1, PRKCD, USP33	754	137	16650	1.773025615	1	0.90870808	84.79578879
line375	GOTERM_BP_FAT	GO:0000904~cell morphogenesis involved in differentiation	43	4.678998912	0.092290028	S100A6, LIMS1, NRP1, WNT3A, C6ORF25, BRSK2, CTNND2, SDHAF2, LIF, FRMD6, FGA, SPINT2, SEMA3G, BCL11B, MEG3, POU4F2, ROBO2, FOXD1, USP33, ISLR2, MT3, HPN, KIF5C, DPYSL5, ADIPOR1, COL25A1, NRXN1, SOD1, CDK5, CORO1C, PPP1R9A, LHFPL5, UNC13D, SFRP1, EPHA8, CNTN2, WNT9B, CUX2, RAB10, EPYC, SYNGAP1, ZNF385A, VLDLR	754	753	16650	1.26100373	1	0.907864593	84.79986759
line376	GOTERM_BP_FAT	GO:0007167~enzyme linked receptor protein signaling pathway	53	5.767138194	0.092312041	CSH1, NCBP2, NRP1, TSG101, AP3S1, BMP15, BTK, ACVR1C, WNT1, CTGF, HTRA1, ANGPT4, MT3, ARID5B, RELA, VIL1, ADIPOR1, PIGR, INHA, PRKCD, ARRB2, INHBE, ESRP2, ATP6V1G3, CAV3, EID2, CAV1, FGR, MST1, EPHA10, ATP6V1G1, ATP6V1B1, LIF, FOLR1, MEG3, VWC2, CD4, HRG, THBS1, FOXD1, CRIM1, ACTB, HPN, NTF4, KLB, FLT3, CIDEA, SFRP1, TSC1, EPHA8, RASSF2, PTPN1, PDCD6	754	954	16650	1.226790451	1	0.907043953	84.80703749
line377	GOTERM_MF_FAT	GO:0015026~coreceptor activity	5	0.544069641	0.093021523	GPC4, CCR8, NRP1, ZP2, CD4	706	38	15478	2.88467273	1	0.916029386	79.67401541
line378	GOTERM_BP_FAT	GO:0045637~regulation of myeloid cell differentiation	14	1.523394995	0.093288275	LIF, ESRRA, HIST4H4, APCS, MEIS2, SFRP1, GPR171, RASSF2, ZNF675, CDK6, INHA, CA2, PURB, TRIB1	754	191	16650	1.618592637	1	0.908601719	85.12180794
line379	GOTERM_BP_FAT	GO:0035567~non-canonical Wnt signaling pathway	12	1.305767138	0.093290105	GPC4, WNT1, PSMB6, SFRP1, ARRB2, PSME2, RSPO3, PSMA3, WNT9B, GNG2, PSMD5, PSMA7	754	155	16650	1.709591854	1	0.907741264	85.12239198
line380	GOTERM_CC_FAT	GO:0019866~organelle inner membrane	34	3.699673558	0.093508051	UQCRC2, HSD3B2, UQCRC1, MRPL41, FGR, NDUFB9, COX7B, KMO, ATP5G3, MPV17L2, DNAJC11, SLC25A3, MRPL37, TIMM23B, SCO2, ATP5J, MRPL35, MRPS26, CYP11A1, MRPS22, NDUFA6, SUN5, ATP5F1, SIRT5, AK2, COQ9, NDUFC1, MRPL28, P2RX1, SDHD, P2RX2, MRPL49, YME1L1, MDH2	679	557	14527	1.305960027	1	0.995084559	77.60387329
line381	GOTERM_BP_FAT	GO:0021953~central nervous system neuron differentiation	13	1.414581066	0.093563128	NRP1, WNT3A, GDPD5, NRXN1, CDK5, HOXD10, FOXN4, WNT1, BCL11B, CNTN2, WNT9B, ROBO2, OLIG2	754	173	16650	1.659358182	1	0.907552324	85.2093073
line382	GOTERM_BP_FAT	GO:0009966~regulation of signal transduction	138	15.01632209	0.093781731	ATP6AP2, WNT3A, GNA12, CNOT2, TNFSF14, BMP15, RGL2, WNT1, SHD, CDKN2A, HTRA1, CTGF, ASPH, GNG7, MADD, RELA, HRK, NTSR1, RELT, ARRB2, PSMA3, NEK6, FGD2, CAV3, MFNG, EID2, CAV1, FGR, MCL1, PKHD1, MST1, PSMA7, SDHAF2, CCL4, LIF, RASAL1, HCRTR1, PSMB6, FGA, FOLR1, TAF9, KLB, CIDEA, TAX1BP1, SFRP1, TSC1, CD300A, EPHA8, P2RX2, PTPN1, PIP4K2A, SYNGAP1, ZNF385A, PDCD6, RHO, ADAR, JPH3, SPIN1, NRP1, METAP2, TSG101, GPR161, LY86, CXORF36, ZNF675, TERF2IP, LRRC15, LGR6, RHOV, HSF1, DYNLL1, RSPO3, MGLL, POU4F2, CDK5RAP3, PSMD5, GPHB5, MT3, RBBP4, SP100, RALBP1, PADI2, ADIPOR1, CACNG3, UBE2I, INHA, WLS, NRXN1, GRM1, CDK5, PRKCD, EIF4A3, INHBE, PSME2, PFDN5, TXN, CNTN2, SRGAP3, PLA2G6, CUX2, KSR1, CTNND2, TRIM13, POU1F1, ITM2C, FAM13B, HSH2D, TRIB1, GLRX2, TNFRSF1A, SHISA9, LRRTM3, PLEKHG6, PPP2CB, MEG3, VWC2, CD4, RTN4RL2, HRG, DDIT4L, THBS1, USP33, FOXD1, HRC, WDFY1, TMC8, ERH, FLT3, BIRC7, GDPD5, SOD1, DBH, PLEKHF1, CD19, GOLPH3, RASSF2, USP47, DUSP8	754	2728	16650	1.117062859	1	0.907230265	85.27855103
line383	GOTERM_BP_FAT	GO:0060341~regulation of cellular localization	47	5.114254625	0.094141334	NCBP2, CAV3, JPH3, CAV1, FGR, WNT3A, ABLIM3, UBE2G2, BRSK2, BAP1, TNFSF14, WBP11, LRRC15, ZBTB17, UHMK1, LIF, OAZ1, CDKN2A, DYNLL1, STARD7, OXCT1, HLA-DRB4, TMEM30B, CDK5RAP3, CD4, ASPH, HRC, TERF1, SP100, VIL1, LYPLA1, NRXN1, NTSR1, PRKCD, PKIA, CDK5, CD84, PPP1R9A, UNC13D, CD19, CD300A, TXN, P2RX2, UBL4B, PLA2G6, PTPN1, VAMP2	754	834	16650	1.244442112	1	0.907257543	85.39178842
line384	GOTERM_CC_FAT	GO:0005743~mitochondrial inner membrane	31	3.373231774	0.094807711	HSD3B2, UQCRC2, UQCRC1, MRPL41, FGR, NDUFB9, COX7B, KMO, ATP5G3, MPV17L2, DNAJC11, SLC25A3, TIMM23B, MRPL37, SCO2, ATP5J, MRPL35, MRPS26, CYP11A1, MRPS22, NDUFA6, ATP5F1, SIRT5, AK2, COQ9, NDUFC1, MRPL28, SDHD, MRPL49, YME1L1, MDH2	679	499	14527	1.32912954	1	0.993484155	78.08830381
line385	GOTERM_CC_FAT	GO:0031253~cell projection membrane	20	2.176278564	0.095148572	FGD2, TRPM6, BBS5, TAS2R4, FGR, GPR161, GNA12, WLS, KCNJ11, SSTR3, SHISA9, SLC17A3, FOLR1, RASGRP2, TTYH1, NPC1L1, ROBO2, MAPRE1, KSR1, RHO	679	294	14527	1.455421638	1	0.991233052	78.21372443
line386	GOTERM_BP_FAT	GO:0010466~negative regulation of peptidase activity	17	1.849836779	0.095912287	CAST, FETUB, VIL1, BIRC7, TNFSF14, WFDC13, ARRB2, CPAMD8, SPINT2, USP47, SERPINB4, HRG, THBS1, WFDC2, CRIM1, DNAJB6, MT3	754	247	16650	1.519829466	1	0.910685782	85.93750335
line387	GOTERM_CC_FAT	GO:0098552~side of membrane	28	3.046789989	0.095956714	S100A6, FGR, ATP6AP2, PKHD1, GNA12, BTK, GPC4, RASAL1, FGA, FOLR2, FOLR1, FCN1, HLA-DRB4, DIABLO, GNG2, RTN4RL2, CD4, THBS1, GNG7, TMC1, STAB2, NTSR1, TAS2R16, PGM5, CD19, P2RX1, PTPN1, SYNGAP1	679	444	14527	1.349215195	1	0.98886847	78.50840703
line388	GOTERM_BP_FAT	GO:0007160~cell-matrix adhesion	14	1.523394995	0.096166477	LIMS1, CDK6, CDK5, MUC4, CORO1C, CDKN2A, FGA, TSC1, SFRP1, SLK, CTGF, TESK2, HRG, THBS1	754	192	16650	1.610162467	1	0.910451838	86.01422577
line389	GOTERM_MF_FAT	GO:0004930~G-protein coupled receptor activity	50	5.440696409	0.096170529	OR5H1, TAS2R4, GPR161, OR1A2, LGR6, VIPR2, VN1R2, GPR45, NMUR2, MC5R, MAS1L, TAAR2, GPR173, OR2S2, GPR176, RXFP3, GPR171, ADIPOR1, NTSR1, GRM1, OR1D2, OR51G1, OR1S2, OR2W1, CRHR1, CCR8, TAS2R16, CHRM5, SSTR3, OR52K2, OR2H1, GRM7, PTAFR, OR1C1, GPRC5C, OR1L3, OR5A1, GPR142, HCRTR1, OR56B1, OR5P2, BRS3, OR2F1, SFRP1, LTB4R2, AVPR1A, OR8D2, OR51A7, RHO, MTNR1A	706	888	15478	1.234432024	1	0.919233846	80.79550184
line390	GOTERM_BP_FAT	GO:0006521~regulation of cellular amino acid metabolic process	6	0.652883569	0.096204272	OAZ1, PSMB6, PSME2, PSMA3, PSMD5, PSMA7	754	54	16650	2.453580902	1	0.909706709	86.02559958
line391	GOTERM_BP_FAT	GO:0016126~sterol biosynthetic process	6	0.652883569	0.096204272	CNBP, CYP51A1, NPC1L1, IDI2, SOD1, IDI1	754	54	16650	2.453580902	1	0.909706709	86.02559958
line392	GOTERM_BP_FAT	GO:0009967~positive regulation of signal transduction	76	8.269858542	0.096285288	SPIN1, NRP1, ATP6AP2, WNT3A, LY86, TNFSF14, TERF2IP, LGR6, BMP15, RGL2, WNT1, SHD, CDKN2A, DYNLL1, HSF1, CTGF, RSPO3, CDK5RAP3, PSMD5, ASPH, MT3, MADD, RELA, HRK, ADIPOR1, UBE2I, INHA, NRXN1, WLS, NTSR1, GRM1, PRKCD, RELT, ARRB2, INHBE, PSME2, PSMA3, TXN, CNTN2, PLA2G6, CUX2, KSR1, NEK6, FGD2, CAV1, MFNG, MCL1, FGR, TRIM13, PSMA7, CCL4, ITM2C, HSH2D, LIF, HCRTR1, TNFRSF1A, PSMB6, FGA, CD4, THBS1, FOXD1, WDFY1, ERH, KLB, FLT3, BIRC7, SOD1, PLEKHF1, SFRP1, EPHA8, CD300A, GOLPH3, P2RX2, RASSF2, PTPN1, ZNF385A	754	1428	16650	1.175244634	1	0.909064214	86.04995034
line393	GOTERM_BP_FAT	GO:0045333~cellular respiration	13	1.414581066	0.096604948	UQCRC2, UQCRC1, ACO2, ACO1, NDUFA6, NDUFB9, COX7B, COQ9, NDUFC1, SDHAF2, SDHD, SCO2, MDH2	754	174	16650	1.649821641	1	0.908990989	86.14563752
line394	GOTERM_BP_FAT	GO:0042180~cellular ketone metabolic process	16	1.741022851	0.09687286	CAV1, CYP11A1, SIRT5, COQ9, KMO, PSMA7, AFMID, UGT1A9, AKR1C4, OAZ1, PSMB6, PSME2, OXCT1, PSMA3, AVPR1A, PSMD5	754	229	16650	1.5428631	1	0.908795793	86.22535465
line395	GOTERM_MF_FAT	GO:0005267~potassium channel activity	10	1.088139282	0.096984696	KCND3, HPN, TRPM5, KCNQ3, KCNK9, MTMR6, KCNH2, KCNIP2, KCNJ11, KCNJ13	706	120	15478	1.826959396	1	0.917150107	81.07585993
line396	GOTERM_CC_FAT	GO:0044421~extracellular region part	197	21.43634385	0.097484145	LDHB, POTEKP, S100A6, HMCN1, VPS13C, HTRA1, CTGF, IGLV6-57, GNG2, MUC13, GNG7, F11, OPTC, ABCC11, KRT13, ST13, SCGB1D2, KRT15, RAB10, WFDC2, MDH2, MFNG, GGCT, ELN, MST1, GAST, LIF, KRT28, LGALS3BP, KLKB1, IMPG2, PABPC3, TMED10, ESRRA, PCIF1, TAX1BP1, KRT32, LGALS7B, SFRP1, CD300A, CD209, POP1, NRP1, ARSF, TSG101, LY86, LRRC15, FAM168B, DYNLL1, SEMA3G, GPX5, DNAJC11, SLC25A3, GPHB5, NT5E, IAH1, ANGPT4, APCS, STX2, ZP2, ACO1, VIL1, PRG2, COL25A1, MMP16, ZSWIM5, RAB11FIP4, PFDN2, INHBE, TXN, WNT9B, PLA2G6, CAND1, SERPINB4, PYY2, EPYC, C9, ATP6V1G1, ITM2C, CPN2, SUMO3, PPP2CB, FAT2, VWC2, C2, FUT2, THBS1, MARS, COL15A1, SOD1, CD19, CDH16, MAT2B, TRMT112, ORM2, VLDLR, ALDH1L1, SLC22A13, ATP6AP2, WNT3A, TNFSF14, BMP15, WNT1, RNASE7, ROBO2, TMPRSS13, CTRB2, LYPLA1, RELT, PSMA3, MFAP1, NEU1, VAMP2, VPS26A, FXYD2, PAM, FGR, ADAMTSL3, PKHD1, EPHA10, KMO, DEFB4A, ATP6V1B1, PSMA7, CCL4, PSMB6, FGA, EIF3H, FOLR1, RNF11, TFF1, DEFB1, LPO, SEC11A, DMP1, AK2, MUC4, REEP5, CXCL16, ALDH2, MYH14, PDCD6, MYLK, SLC5A12, DUT, KIF23, PTGES3, UQCRC2, HIST4H4, SLC5A5, ESD, PDCD2, GPC4, AKR1C4, SLK, IAPP, KLK11, AHNAK, MT3, ARL1, NLRP4, PADI2, IGFALS, INHA, WLS, PIGR, PRKCD, CD84, TARS, EVPL, CPAMD8, PSME2, PLLP, CA2, CUX2, CA1, SMS, GPRC5C, NDUFB9, TNFRSF1A, UGT1A9, HSPA4, HRG, RTN4RL2, CRIM1, DPT, ACTB, RNASE1, HPN, TMC8, FETUB, ATP5F1, DBH, SMC3, NEB, MEP1A, SH3BGRL3	679	3878	14527	1.086837422	1	0.986690743	79.05522711
line397	GOTERM_MF_FAT	GO:0004497~monooxygenase activity	9	0.979325354	0.097564559	PAM, CYP1A1, CYP11A1, CYP51A1, KLKB1, KMO, NOS2, DBH, TPH2	706	103	15478	1.915646745	1	0.914564438	81.27318819
line398	GOTERM_BP_FAT	GO:0003015~heart process	17	1.849836779	0.097965552	CAV3, FXYD2, KCND3, CAV1, CORIN, ATP1B2, CACNG3, SOD1, TNNI3, KCNIP2, KCNJ11, GJC3, CTGF, AVPR1A, ASPH, KCNH2, HRC	754	248	16650	1.513701121	1	0.910536803	86.54600077
line399	GOTERM_BP_FAT	GO:0071542~dopaminergic neuron differentiation	5	0.544069641	0.098178404	WNT1, LMX1B, SFRP1, WNT3A, WNT9B	754	39	16650	2.831054887	1	0.910213737	86.60763181
line400	GOTERM_BP_FAT	GO:0033003~regulation of mast cell activation	5	0.544069641	0.098178404	CD84, UNC13D, FGR, CD300A, VAMP2	754	39	16650	2.831054887	1	0.910213737	86.60763181
line401	GOTERM_MF_FAT	GO:0016860~intramolecular oxidoreductase activity	6	0.652883569	0.098406508	PTGES3, HSD3B2, TXNDC11, IDI2, IDI1, GLRX2	706	54	15478	2.435945861	1	0.912597054	81.55626843
line402	GOTERM_BP_FAT	GO:0007044~cell-substrate junction assembly	8	0.870511425	0.098575214	CORO1C, LIMS1, TSC1, SLK, SFRP1, TESK2, HRG, THBS1	754	87	16650	2.030549712	1	0.910318307	86.72181338
line403	GOTERM_MF_FAT	GO:0004175~endopeptidase activity	30	3.264417845	0.098847537	UQCRC2, UQCRC1, CORIN, USP2, PAMR1, MST1, PSMA7, PSMB6, HTRA1, KLKB1, IGLV6-57, FCN1, KLK11, C2, USP33, TMPRSS13, KLK15, F11, HPN, CTRB2, MMP16, GZMM, SFRP1, PSMA3, MEP1A, YME1L1, ADAM19, PHEX, PDCD6, PRSS21	706	495	15478	1.328697742	1	0.909735442	81.70294336
line404	GOTERM_BP_FAT	GO:1903050~regulation of proteolysis involved in cellular protein catabolic process	16	1.741022851	0.099509687	CAV3, CAV1, GNA12, PSMA7, TRIB1, WNT1, PDCL3, N4BP1, CDKN2A, PSMB6, PSME2, PSMA3, BUB1B, TAF9, CDK5RAP3, PSMD5	754	230	16650	1.536154999	1	0.911651653	86.98706917
line405	GOTERM_CC_FAT	GO:0000795~synaptonemal complex	5	0.544069641	0.099536243	CCNB1IP1, UBE2I, HORMAD2, SMC3, PMS1	679	38	14527	2.815091853	1	0.984743935	79.76943055
line406	GOTERM_BP_FAT	GO:0043901~negative regulation of multi-organism process	12	1.305767138	0.099798371	SP100, APCS, ZP2, HTRA1, TARDBP, FCN1, TRIM13, ILF3, CCL4, ACVR1C, TRIB1, ADAR	754	157	16650	1.687813614	1	0.911504963	87.0679925
line407	GOTERM_BP_FAT	GO:0060732~positive regulation of inositol phosphate biosynthetic process	3	0.326441785	0.099885024	NTSR1, POU1F1, PTAFR	754	12	16650	5.520557029	1	0.910900948	87.09218958
line408	GOTERM_BP_FAT	GO:0061469~regulation of type B pancreatic cell proliferation	3	0.326441785	0.099885024	SFRP1, WNT3A, WDR13	754	12	16650	5.520557029	1	0.910900948	87.09218958
line409	GOTERM_BP_FAT	GO:0009404~toxin metabolic process	3	0.326441785	0.099885024	ARL1, PAM, CYP1A1	754	12	16650	5.520557029	1	0.910900948	87.09218958
line410	GOTERM_BP_FAT	GO:0060707~trophoblast giant cell differentiation	3	0.326441785	0.099885024	LIF, HAND1, NR2F2	754	12	16650	5.520557029	1	0.910900948	87.09218958
